user_id,transaction_id,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,acct_num,profile,trans_num,trans_date,trans_time,unix_time,category,amt,is_fraud,merchant,merch_lat,merch_long,customer_num_trans_1_day,customer_num_trans_7_day,customer_num_trans_30_day,trans_time_secs,trans_time_hrs,trans_time_is_night,trans_time_day,trans_date_is_weekend,customer_avg_amout_1_day,customer_avg_amount_7_day,customer_avg_amount_30_day,merchant_num_trans_1_day,merchant_num_trans_7_day,merchant_num_trans_30_day,merchant_risk_1_day,merchant_risk_7_day,merchant_risk_30_day,merchant_risk_90_day
213-09-1230,4557405635985155422,Michael,Williams,M,42525 Williams Ridges Apt. 637,Williston,SC,29853,33.3926,-81.4161,6580,Midwife,1987-10-28,997441810989,adults_2550_male_urban.json,f1f0036ba8ec86e86fe7ca58e568c033,2022-12-19,23:06:11,1671487571,food_dining,60.93,0,"fraud_Bahringer, Osinski and Block",33.458588,-81.39898,3,3,8,63490,18,0,0,0,36.31,52.51,41.17,4345.27,78610.06,374457.08,7,14,18,36
269-54-1394,2615899886834520,Jo,Gonzalez,F,6617 Travis Islands Suite 964,Milford,NH,3055,42.8285,-71.6606,15086,Research scientist (medical),1973-06-11,867550268238,adults_50up_female_urban.json,5faf05bcfb2e05f16dd06f5d743a278a,2023-02-27,12:39:53,1677497993,kids_pets,65.2,0,"fraud_Pouros, Walker and Spencer",43.462711,-70.915421,4,7,17,48272,9,0,0,0,8.85,37.69,42.55,858.03,76570.17,551621.81,4,9,20,48
269-54-1394,180074810363454,Phillip,Combs,M,3238 Wilson Springs,Casey,IL,62420,39.3017,-87.9913,4759,Land,1985-12-10,130523087162,adults_2550_male_urban.json,66356378cd811e588dd1c2bc9622d3f6,2022-07-20,07:10:13,1658297413,grocery_pos,28.28,0,fraud_Auer-Mosciski,38.313959,-88.182845,1,4,13,19866,20,0,2,0,39.08,8.1,20.61,4854.17,82482.38,416149.67,5,5,8,47
794-69-6527,2720276233799502,Kendra,Fernandez,F,52680 Becker Corners,Greensburg,KS,67054,37.6084,-99.3011,1167,"Therapist, music",1932-07-27,563529038332,adults_50up_female_rural.json,ca820e35ee45cc7726346e47b463dfa3,2023-02-05,15:35:23,1675607723,home,18.95,0,fraud_Botsford PLC,38.560002,-98.910601,2,5,12,37837,2,1,6,1,14.25,41.39,48.56,909.94,60501.18,1063071.47,6,12,16,21
710-07-7723,2240802878527246,Emily,Johnson,F,535 Tyrone Mountain Apt. 188,Springfield,TN,37172,36.5018,-86.8769,28714,Conference centre manager,1992-05-11,82218501982,adults_2550_female_urban.json,72f23394d4defb1c5704845606c2cd2a,2022-12-11,13:05:53,1670760353,food_dining,29.04,0,fraud_Bahringer-Streich,37.26737,-87.484046,3,3,11,686,1,1,6,1,23.81,87.96,65.9,692.36,52331.16,870221.47,7,8,18,11
789-95-0894,2271577358139876,Daniel,Thompson,M,85734 Anthony Trail,Estero,FL,33928,26.4351,-81.8102,20830,Armed forces technical officer,1983-03-02,721609768617,adults_2550_male_urban.json,ce959d094b246b79433edefe83b4930a,2023-03-23,23:02:53,1679608973,kids_pets,3.13,0,fraud_Schoen-Quigley,25.483888,-82.511999,6,11,17,36357,17,0,3,0,83.45,9.78,43.34,4548.15,69952.35,235118.68,6,8,21,10
871-03-8244,213167089870927,Amanda,Shelton,F,918 Glenn Common,Globe,AZ,85501,33.4024,-110.7892,13345,Chief Executive Officer,1990-12-20,748181980777,adults_2550_female_urban.json,a21524df2105d73661c19f28a39eb15b,2022-12-11,23:28:27,1670797707,food_dining,71.47,0,fraud_Leannon-Ward,33.11032,-110.291024,1,6,11,77619,8,0,6,1,89.56,10.67,37.62,1338.32,93542.69,613972.05,2,2,8,44
421-73-4947,4680282871053032,Tyler,Davis,M,93312 Robert Ramp Apt. 388,Dundalk,MD,21222,39.2655,-76.4935,55786,Materials engineer,1972-10-05,202708803698,adults_50up_male_urban.json,e82895a81afa88a3b2ae7a8af40b6da1,2023-04-06,23:46:13,1680821173,personal_care,80.45,0,"fraud_Nienow, Barrows and Romaguera",39.107685,-76.826702,6,10,19,85834,0,1,3,0,16.81,24.62,32.97,2931.19,81686.21,414099.7,2,15,15,15
265-89-4913,3533949100982204,Kyle,Vazquez,M,16063 Karen Crossroad,Broomfield,CO,80021,39.8854,-105.1139,92337,Building control surveyor,1994-08-07,357725469463,adults_2550_male_urban.json,041a53d87eea67ba6f2b731e0bbd2b83,2022-08-06,00:56:54,1659743814,misc_net,5.15,0,fraud_Block-Parisian,39.75961,-106.022441,1,2,7,69606,16,0,5,1,67.06,9.06,37.17,1710.67,58043.95,177575.52,3,3,3,12
269-54-1394,4924692662247,Victoria,Vaughn,F,738 Eric Radial Apt. 182,Damon,TX,77430,29.3014,-95.7036,2283,Ergonomist,1988-12-03,751466750658,adults_2550_female_rural.json,c553c138edf7e4682341c1c3c9891fe1,2022-10-15,19:38:25,1665859105,shopping_pos,62.44,0,fraud_Conroy Ltd,29.71934,-95.011452,6,6,14,75319,8,0,5,1,87.37,51.19,57.88,1619.3,76215.04,894287.48,2,9,17,26
848-36-3594,503836647746,Courtney,Cooper,F,0800 Barry Avenue Suite 881,Baltimore,MD,21202,39.2998,-76.6075,635495,Training and development officer,2005-06-28,556394376208,young_adults_female_urban.json,9c4cd1f7a71664d5e2fcc2435e038383,2022-09-09,12:53:04,1662724384,shopping_net,3.52,0,"fraud_Reichert, Rowe and Mraz",38.970562,-76.553302,6,10,16,59025,8,0,4,0,45.43,72.93,13.65,2035.95,66747.32,216182.1,2,2,10,40
723-80-7967,4328348315203771070,Russell,Nelson,M,1049 Simpson Wall Suite 670,Colorado Springs,CO,80905,38.8377,-104.837,525713,Environmental manager,1979-12-23,417495431869,adults_2550_male_urban.json,e6793bbf9b2d0e303bd4fdd6099f91f3,2023-03-16,12:43:43,1678967023,kids_pets,28.97,0,"fraud_Metz, Russel and Metz",39.067467,-105.418691,2,7,16,127,18,0,3,0,56.65,36.99,10.9,311.69,40175.43,284162.19,2,3,15,15
279-05-5824,38025015544946,Amanda,Rivas,F,5256 Tracy Grove Suite 555,Baltimore,MD,21239,39.361,-76.5891,635495,Public librarian,1953-10-11,741967780833,adults_50up_female_urban.json,7bcbd6dc8a1911394672876632703c7e,2023-01-06,22:20:42,1673040042,home,16.17,0,"fraud_Witting, Beer and Ernser",38.497588,-76.08152,3,8,15,83564,14,0,4,0,78.53,48.33,21.87,4725.18,12082.56,1062200.5,0,0,3,5
455-50-8926,4542602442117388,Douglas,Cruz,M,3684 Johnson Brooks Apt. 342,Salem,WI,53168,42.5709,-88.1287,8643,Ecologist,1990-09-19,357460720062,adults_2550_male_urban.json,75c0f3a4df14df773985aab7a08f61c4,2023-05-05,15:16:55,1683296215,travel,20.83,0,fraud_Kessler Group,42.64254,-88.241097,1,2,10,2444,6,0,4,0,67.3,77.58,59.32,1528.06,43478.88,1005757.13,2,3,11,36
491-48-9105,4083415858393665,Anthony,Dodson,M,8291 Hudson Brook,Dumas,AR,71639,33.8921,-91.4861,6579,"Psychologist, occupational",1987-08-08,110564136649,adults_2550_male_urban.json,be82c4138dbb7373c747191c308be7a5,2022-12-10,14:00:31,1670677231,food_dining,137.02,0,fraud_Kihn-Schuster,33.954215,-90.846874,2,2,9,74622,12,0,5,1,14.54,18.58,61.91,2367.41,10285.85,56293.23,7,10,13,10
544-57-8871,4087467409061438,Evan,Mack,M,08232 Daniel Isle,Clinton,MD,20735,38.7549,-76.9026,35421,"Administrator, local government",1978-08-14,842615486126,adults_2550_male_urban.json,e9e306d95816bf3490c6d094ff9fe055,2022-09-22,20:32:25,1663875145,shopping_net,33.18,0,fraud_Hills-Witting,38.614596,-75.944808,5,9,14,47297,11,0,3,0,5.56,50.84,43.58,2572.38,52070.24,519922.26,5,5,7,35
813-57-2895,6011610855171468,Tammy,Haas,F,740 Tamara Turnpike,Mount Vernon,OH,43050,40.3849,-82.4873,29050,Immigration officer,1996-10-10,99861741633,adults_2550_female_urban.json,76e9e1fe67b97b34c7bd65cc2285f72d,2023-04-12,21:55:46,1681332946,personal_care,2.51,0,"fraud_Walter, Hettinger and Kessler",40.642689,-82.155206,6,9,14,5523,10,0,2,0,36.32,55.61,38.53,2805.61,53196.28,693505.95,2,13,19,26
404-22-7265,503866045092,Isaiah,Lee,M,4003 Brendan Trace,Los Angeles,CA,90031,34.0783,-118.2113,2383912,Chartered accountant,1944-03-16,242987434700,adults_50up_male_urban.json,f5bde61015e6f3b6c398339c22dbc8a8,2022-10-12,04:14:58,1665544498,shopping_pos,8.47,0,fraud_Sawayn PLC,34.638665,-118.265186,6,7,12,56514,3,1,2,0,53.01,27.58,62.69,1470.94,23087.19,179088.83,4,13,17,16
853-56-8445,5121707646927239,Connie,Rosario,F,21178 Marshall Drive,Idabel,OK,74745,33.8851,-94.802,9912,Film/video editor,1979-07-02,149641061889,adults_2550_female_urban.json,9f43fb0368cbd31b6d7f4af5cc4090c8,2022-07-02,01:00:23,1656720023,grocery_pos,203.51,0,fraud_Bradtke PLC,34.663557,-94.332025,2,6,15,23640,18,0,5,1,50.69,83.74,47.38,1180.39,77738.47,436244.55,4,6,18,31
476-48-0566,4309085760396888,Denise,Bryan,F,64767 Dylan Skyway Suite 732,American Fork,UT,84003,40.3928,-111.7941,42384,Arts development officer,1985-11-09,963607840293,adults_2550_female_urban.json,7e069b24c6b2a942f6c08adb6f54fd1e,2023-01-28,16:27:59,1674919679,home,93.67,0,fraud_Stark-Koss,39.944208,-111.810413,5,7,13,68525,14,0,5,1,25.62,40.02,38.92,2179.12,91469.33,686693.6,7,8,20,31
096-90-8009,3546966658409260,Jennifer,Clark,F,97927 Lopez Coves,Cataula,GA,31804,32.6242,-84.9207,5934,"Engineer, production",1975-01-22,992714719373,adults_2550_female_urban.json,153dc8b9e9fec01d1bf74a4d70abda54,2022-11-30,18:27:56,1669829276,entertainment,72.46,0,fraud_Frami Group,33.593529,-85.76629,3,6,12,470,7,0,2,0,82.7,57.81,48.45,1908.85,71121.53,919641.31,0,3,5,31
269-54-1394,4422595513305915410,Kevin,Clark,M,10967 Cooper Spring Apt. 636,Melville,NY,11747,40.7946,-73.403,19803,Market researcher,2002-10-13,664578047788,young_adults_male_urban.json,ffa2ba949ea345bf52368c8f8317deee,2022-11-04,12:31:21,1667561481,shopping_pos,124.95,0,"fraud_Douglas, Schneider and Turner",40.545213,-74.041087,5,6,16,86132,0,1,4,0,25.93,50.35,14.92,470.04,7872.19,992630.56,0,12,17,49
486-25-4408,4253662480503591,Sarah,Cruz,F,3530 Caldwell Springs Apt. 410,Spencer,IA,51301,43.1451,-95.1457,12691,"Nurse, adult",1932-01-13,310883805603,adults_50up_female_urban.json,5336a4893dc55a96e76e105976e67863,2023-04-23,00:44:46,1682207086,gas_transport,11.48,1,fraud_Luettgen PLC,43.99846,-94.649892,1,4,11,19898,19,0,6,1,45.6,3.01,59.52,4826.0,39478.33,850714.74,3,7,10,11
007-33-9069,3524467771598689,Todd,Little,M,473 Curry Courts,Baton Rouge,LA,70805,30.486,-91.1481,378909,"Conservator, museum/gallery",1996-11-29,547413024606,adults_2550_male_urban.json,5d0ddaebdd7665419560194da9b0d108,2023-01-29,13:13:16,1674994396,home,3.48,0,"fraud_Hettinger, McCullough and Fay",29.605462,-91.062766,4,4,14,45893,19,0,6,1,68.38,62.35,15.17,4401.07,29747.6,1052522.53,5,14,18,46
600-17-6348,4548350080945,Timothy,Dennis,M,871 Duran Mount Apt. 778,Orland Park,IL,60462,41.6194,-87.8422,64769,Tourist information centre manager,1990-10-28,489563974798,adults_2550_male_urban.json,ea4d33b2347efc3b4965d264e623bed9,2022-06-05,11:14:36,1654424076,gas_transport,5.5,0,fraud_Ledner-Pfannerstill,41.461008,-88.275286,3,3,11,57882,20,0,6,1,72.42,38.93,43.72,2303.8,57417.45,450496.04,1,8,16,49
181-64-0180,180025466223087,Jose,Bowers,M,925 Thomas Field Apt. 395,Crossville,TN,38571,36.0527,-85.0138,50276,Tourism officer,1960-12-20,509745749876,adults_50up_male_urban.json,6fe17fd223d3f83222fdd2a93f3b772c,2022-08-28,11:12:18,1661681538,shopping_net,236.39,0,fraud_Ankunding LLC,35.095728,-85.140335,6,11,16,44794,10,0,6,1,79.91,14.31,60.97,4070.73,32521.18,830684.26,3,5,23,45
269-54-1394,3567362617193159,Shelly,Landry,F,640 Scott Springs Apt. 367,Salina,KS,67401,38.8237,-97.6421,51499,Water engineer,1966-05-20,745912311714,adults_50up_female_urban.json,3a6d363cc7c510b67d0abeaf52019fd1,2023-03-02,14:31:46,1677763906,kids_pets,65.55,0,fraud_Ruecker-Mayert,38.605379,-97.204999,0,1,6,83536,21,1,3,0,39.61,57.5,51.43,1029.44,90235.43,929668.97,2,10,18,47
872-06-4925,4190452603029342580,Jessica,Johnson,F,5858 Crystal Isle,Moyock,NC,27958,36.4871,-76.1146,10144,"Programmer, applications",1951-03-01,473795418773,adults_50up_female_urban.json,b101100904ac1ee2b3ee0d3eb13a9729,2022-09-13,04:06:18,1663038378,shopping_pos,79.44,0,fraud_Sawayn PLC,36.389759,-76.765938,4,7,17,38138,8,0,1,0,64.3,89.42,30.92,1834.48,54106.9,130568.1,6,6,18,23
564-31-7179,4570885592774190,Steven,Carter,M,7723 Kristin Glens Suite 724,Baltimore,MD,21216,39.3093,-76.6699,635495,Exercise physiologist,1931-02-20,748920501478,adults_50up_male_urban.json,2eff467222b867b1b4f65bc17285d1ff,2023-02-22,17:55:19,1677084919,kids_pets,91.47,0,fraud_Schoen-Quigley,39.014363,-76.013304,3,4,12,25674,19,0,2,0,73.26,48.96,52.19,4229.44,99553.05,759131.91,3,7,9,38
224-38-6902,3594469181403117,Olivia,Stevens,F,479 Melinda Brooks,Colorado Springs,CO,80906,38.7902,-104.8199,525713,Radiation protection practitioner,1980-08-09,681825344565,adults_2550_female_urban.json,a857203888d4018ab057fcb4c1857909,2023-05-04,22:25:22,1683235522,travel,52.01,0,"fraud_Kilback, Nitzsche and Leffler",38.949657,-104.247867,5,8,13,7845,4,0,3,0,45.36,88.09,6.12,1524.0,59622.97,246185.83,7,15,16,17
156-75-1070,5551253472346441,David,Jackson,M,30739 Donald Overpass Suite 836,Pompano Beach,FL,33066,26.2535,-80.1775,425636,"Engineer, site",1993-05-02,8990612257,adults_2550_male_urban.json,8c1dcb4e1095a85d3393226b8544a997,2022-07-25,08:37:09,1658734629,grocery_pos,4.04,0,"fraud_Schumm, Bauch and Ondricka",26.633519,-79.777337,0,3,12,54247,10,0,0,0,18.76,9.74,26.38,2767.09,97808.35,411207.86,0,8,20,13
300-80-3387,378172506674176,Alyssa,Jones,F,3086 Tammy Greens,Corpus Christi,TX,78412,27.7061,-97.3537,306433,Art gallery manager,1973-08-03,235458431804,adults_2550_female_urban.json,9498ae4fe5dfd24be6bc70a4f707d99b,2022-06-04,05:58:15,1654318695,grocery_net,58.52,0,"fraud_Ferry, Reichel and DuBuque",28.500104,-98.002453,1,2,7,56804,3,1,5,1,6.24,64.93,55.74,2156.02,88592.64,613798.61,0,8,19,33
766-87-5337,4531363631797,John,Zamora,M,97265 Stephen Fields,Gainesville,GA,30507,34.2592,-83.7716,120577,Mechanical engineer,1979-10-05,300542724083,adults_2550_male_urban.json,93f72e67068e71a8bf5da1cb28d3ad0a,2022-12-19,17:55:59,1671468959,food_dining,1.66,0,fraud_Kihn-Fritsch,34.879459,-84.623796,0,0,8,57651,16,0,0,0,38.2,71.16,57.19,2008.98,82614.93,418389.94,0,5,14,22
296-74-2963,4661901748421,Tracy,Martin,F,1930 Espinoza Run Suite 739,Moosup,CT,6354,41.721,-71.885,6141,Agricultural consultant,1954-10-25,583129388788,adults_50up_female_urban.json,422a914c673d785e71847e883f6aceaa,2022-08-26,04:54:48,1661486088,shopping_net,73.24,0,"fraud_Schmeler, Bashirian and Price",41.180888,-72.041646,5,6,12,50950,2,1,4,0,85.73,87.54,21.11,1078.08,61232.54,570943.42,5,15,17,18
189-34-4459,4639000453980485,Sharon,Stephens,F,2514 Grace Lane Apt. 709,Anniston,AL,36201,33.6539,-85.8382,52019,TEFL teacher,1977-09-22,229556626514,adults_2550_female_urban.json,820c46e03af5ea5f84fd8bfe208c4e8a,2022-09-05,21:00:22,1662408022,shopping_net,12.73,0,fraud_Auer-West,33.659611,-85.088153,3,5,14,20717,0,1,0,0,58.88,23.8,4.02,2385.51,89753.27,1061980.82,3,12,23,46
487-16-8916,5400717917079539,Michelle,Castro,F,88977 Munoz Route,League City,TX,77573,29.5173,-95.0963,71580,Operational researcher,1995-05-02,397156438814,adults_2550_female_urban.json,ea9e94d98da773065ce5a2113a361f70,2023-01-07,20:49:43,1673120983,home,33.39,0,fraud_Ernser-Feest,30.311703,-95.54058,0,3,13,76459,13,0,5,1,1.16,71.09,13.33,1417.32,87871.89,558232.23,6,9,23,10
288-09-3599,501811314647,Sandra,Lopez,F,77805 Beck Ridges Apt. 277,Philadelphia,PA,19130,39.9677,-75.1735,1526206,Aeronautical engineer,2003-09-17,729897163804,young_adults_female_urban.json,2c8dffc3a722cfef8ebb5c937d07369f,2022-11-29,18:26:35,1669742795,entertainment,1.36,0,fraud_Goldner-Lemke,39.409823,-75.278993,3,3,10,23746,21,1,1,0,30.18,47.0,10.81,3578.1,9855.96,1022750.91,5,9,12,9
301-18-1386,3556275280016171,Daniel,Torres,M,592 Lawrence Crest Suite 383,Dallas,TX,75217,32.7244,-96.6755,1263321,"Designer, textile",2004-03-16,306757570560,young_adults_male_urban.json,fe8839de513dc756b24cf2390e52f63d,2022-11-09,17:39:44,1668011984,shopping_pos,11.37,0,fraud_Macejkovic-Lesch,33.559198,-97.440031,5,5,11,52535,21,1,2,0,44.43,13.39,32.92,181.64,1755.47,361269.32,0,12,22,36
244-70-1314,581329807621,Brittany,Smith,F,768 Hale Harbor,Sumrall,MS,39482,31.36,-89.5777,9746,"Conservation officer, historic buildings",1986-10-25,315363349766,adults_2550_female_urban.json,43844ffebc57367b24680522e70b8a3d,2023-03-12,21:39:56,1678653596,kids_pets,79.94,0,fraud_Cartwright PLC,31.411094,-89.060132,4,8,16,52321,13,0,6,1,48.34,86.35,38.91,2675.19,67833.0,628308.02,4,6,12,33
225-82-3116,3521047095214560,Casey,Anderson,F,842 Sloan Orchard Suite 517,Malone,NY,12953,44.8482,-74.2928,15836,Call centre manager,1989-12-27,829533234908,adults_2550_female_urban.json,ad8060ed06c5be24096b43aa15cdd5d3,2022-10-19,16:11:37,1666192297,shopping_pos,62.1,0,fraud_Torphy-Goyette,44.877986,-73.297409,0,2,7,39120,2,1,2,0,67.66,27.98,63.88,4910.49,94566.14,473204.29,1,12,20,46
036-57-6226,4928824030733889,Robert,Hurley,M,67762 Teresa Bypass,Brownsville,TX,78521,25.9221,-97.4612,195686,Medical physicist,1979-06-04,105347337447,adults_2550_male_urban.json,2ee7392da90b55bb09795ef216554dc2,2022-12-23,16:07:31,1671808051,health_fitness,8.66,0,"fraud_Mueller, Gerhold and Mueller",25.2543,-97.083194,4,8,13,72946,20,0,4,0,78.05,31.29,4.17,4093.11,82975.18,1025285.0,5,11,20,41
269-54-1394,676332324356,Lauren,Whitehead,F,2294 Michael Hills Suite 633,Titusville,FL,32796,28.6271,-80.8429,54767,Estate manager/land agent,1976-05-06,469050552947,adults_2550_female_urban.json,b885ce9455dec3585005641b0dbd510f,2022-10-02,19:14:40,1664734480,shopping_pos,42.05,0,fraud_Conroy Ltd,28.576218,-81.441998,5,6,15,40551,11,0,6,1,34.67,77.73,14.87,2270.42,47272.94,1009242.33,3,10,14,17
269-54-1394,4535525575099,Danielle,Williamson,F,9408 Eric Row,Shakopee,MN,55379,44.7793,-93.5197,40416,Broadcast engineer,1992-02-05,334754776312,adults_2550_female_urban.json,76e82480db3a6e3d843a878e3b3bffbc,2022-10-13,14:14:55,1665666895,shopping_pos,19.28,0,fraud_Pouros-Conroy,43.969871,-94.468606,6,10,19,6251,5,0,3,0,36.81,12.6,38.75,639.22,72107.7,914637.57,4,14,20,50
314-68-7290,4126193790229309440,Daniel,Ayers,M,34557 Samantha Mountains,Elcho,WI,54428,45.4409,-89.1516,1127,Electrical engineer,1988-08-04,439558284986,adults_2550_male_rural.json,04694c1b6f45ec0f48df43fdc2513ebc,2023-02-08,21:04:43,1675886683,home,71.26,0,fraud_Terry Ltd,45.535516,-90.037674,4,6,15,33194,1,1,2,0,83.08,81.75,63.28,3310.47,44893.33,617253.48,7,9,13,34
643-85-2570,4279891454811892,Tina,Kennedy,F,458 Herrera Orchard,Paramus,NJ,7652,40.9477,-74.0672,26342,Geophysicist/field seismologist,1934-02-25,281693611123,adults_50up_female_urban.json,211fb96e6f85899e6735c30002402947,2022-06-06,04:54:24,1654487664,gas_transport,85.19,0,fraud_Mraz-Herzog,40.272049,-74.860734,0,5,15,22653,10,0,0,0,53.78,78.64,38.16,3611.71,55963.84,711927.72,1,1,11,25
269-54-1394,38139577871967,David,Goodman,M,4722 Gonzalez Fields Suite 898,Brooklyn,NY,11205,40.6924,-73.9666,2504700,Event organiser,1959-02-14,28905379404,adults_50up_male_urban.json,df87f0f69c59a7f5d18ac89ac573693b,2022-05-22,01:15:24,1653178524,gas_transport,6.13,0,fraud_Torp-Labadie,39.829116,-74.301968,0,0,9,74439,21,1,6,1,25.28,86.28,15.86,2731.39,21676.95,799713.15,7,11,16,46
571-34-0420,36953908783473,Jennifer,Mcdaniel,F,78244 Jordan Lock,Chicago,IL,60639,41.9202,-87.7535,2680484,Multimedia programmer,1934-07-11,341911893438,adults_50up_female_urban.json,1776e1d76a5b3cb494ee4e4ff0f8edb4,2023-03-28,20:40:04,1680032404,personal_care,21.29,0,fraud_Reichel LLC,40.969679,-87.254054,4,7,14,20225,4,0,1,0,28.96,88.84,36.43,2661.97,34545.33,184588.41,7,11,11,19
248-43-5545,375839295709057,Joseph,Baker,M,8541 Stafford Estate Apt. 941,Hamptonville,NC,27020,36.1242,-80.8137,6421,"Restaurant manager, fast food",1975-05-26,599136732157,adults_2550_male_urban.json,964bb1314eb4f77c5ff6a949a08c1edd,2022-08-18,13:24:02,1660825442,misc_net,3.73,0,fraud_Bogisich-Homenick,36.387211,-79.916703,5,10,20,32737,6,0,3,0,12.04,71.2,30.41,1267.74,68601.85,446038.49,3,11,21,49
429-17-0872,3534102301301134,Charles,Meza,M,886 Vargas Meadow,Lancaster,TX,75134,32.6161,-96.783,38269,Pension scheme manager,1975-05-29,444660463185,adults_2550_male_urban.json,401a9cefec10055e1fc1f01d2f47b65f,2022-07-19,04:13:51,1658200431,grocery_pos,77.36,0,"fraud_Moen, Reinger and Murphy",32.775064,-96.128836,3,8,17,32954,17,0,1,0,9.27,21.14,29.04,931.74,83183.19,402659.01,2,5,18,22
341-23-6441,4904342075776,Sherry,Price,F,30601 Cruz Overpass,Laredo,TX,78040,27.5155,-99.4986,248858,"Engineer, biomedical",1985-10-02,872273468281,adults_2550_female_urban.json,d68cb321d4da39bf81537427850738f4,2022-12-09,13:03:26,1670587406,food_dining,52.4,0,fraud_Stiedemann Ltd,26.931204,-98.806617,4,9,14,7178,12,0,4,0,41.52,6.4,35.72,2544.33,31950.25,405778.22,2,14,14,23
678-24-5847,4875102726619222,Cassandra,Forbes,F,08720 Christopher Walks,Burton,MI,48529,42.9744,-83.6629,27206,"Scientist, physiological",1981-04-10,756764222523,adults_2550_female_urban.json,fa1dfeda2ba0523e30f00ae14774ae49,2022-06-02,04:55:58,1654142158,grocery_net,67.72,0,"fraud_Swaniawski, Bahringer and Ledner",43.506659,-83.950278,2,5,10,59394,2,1,3,0,25.25,46.43,5.01,4970.27,56571.2,424048.53,3,3,23,9
658-40-5504,502061171919,Derek,Smith,M,2729 Foley Cape Suite 762,Orange Park,FL,32065,30.1382,-81.7742,98816,"Engineer, biomedical",1986-11-12,465069464698,adults_2550_male_urban.json,7bf5f0ef71910dc09d9f4efd04e28a7f,2022-07-27,05:41:41,1658896901,grocery_pos,62.58,0,"fraud_Kovacek, Dibbert and Ondricka",30.280558,-81.830968,4,9,18,8501,0,1,2,0,45.33,7.74,23.36,397.93,19367.1,769067.84,1,11,18,32
773-82-2223,4534852979933,Michael,Carlson,M,7758 Yolanda Forges Suite 219,Milford,OH,45150,39.1657,-84.233,31394,Research scientist (maths),1974-07-10,428136796173,adults_2550_male_urban.json,9f504132188e9d235ccf460ec58020c7,2023-04-25,19:14:26,1682446466,personal_care,1.42,0,"fraud_Hahn, Bahringer and McLaughlin",39.243472,-84.810688,6,10,16,67275,22,1,1,0,73.9,34.66,23.62,2776.84,49677.45,329166.19,4,8,21,17
369-74-6460,6011911313996599,Shane,Myers,M,053 Daniel Turnpike Suite 291,Modesto,CA,95355,37.6717,-120.9482,255354,Jewellery designer,1948-12-03,451920787562,adults_50up_male_urban.json,3ddcefc4ae84e90c2ad07edba2da8aaf,2022-12-29,19:43:21,1672339401,home,4.65,0,"fraud_Koss, Hansen and Lueilwitz",37.324824,-121.00931,0,5,13,22093,1,1,3,0,76.55,79.66,17.99,3015.86,58069.02,978036.11,7,10,10,15
033-02-2977,30031442510110,Andrew,Guzman,M,53709 Lowe Shoals,Maspeth,NY,11378,40.7239,-73.8997,34981,Communications engineer,1991-10-21,527281647756,adults_2550_male_urban.json,2e4d889b23239d00aa3556374fe84652,2022-10-08,21:05:00,1665259500,shopping_net,5.13,0,fraud_Kassulke PLC,41.346332,-74.256295,6,6,13,22020,20,0,5,1,82.85,53.49,35.68,4076.6,24142.79,512513.33,7,7,15,47
861-69-3508,4049639191954198767,Daniel,Flynn,M,468 Gonzalez Locks Suite 987,Lorain,OH,44052,41.4578,-82.171,67952,Sports development officer,1979-07-25,967143316329,adults_2550_male_urban.json,f4b4bebf288cf67d01b5d8eaed3e1b2c,2022-09-01,21:01:51,1662062511,misc_pos,22.14,0,fraud_Dickinson Ltd,41.611411,-81.649644,6,7,12,2706,2,1,3,0,47.58,8.61,65.99,4050.85,62157.83,198836.97,0,10,10,48
